scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,url,user_login,positional_accuracy,geoprivacy,captive_cultivated,genus,id,flowering
Corymbia maculata,2020-06-13 14:23:46 +1000,,"Depot Beach NSW 2536, Australia",-35.62548202,150.3203198,,https://www.inaturalist.org/observations/49418555,nbturallo,8,,FALSE,Corymbia,49418555,
Corymbia tessellaris,2020-06-13 10:45:03 +1000,,"Rose Lane, Bungil, QLD, AU",-26.62508833,148.7489617,,https://www.inaturalist.org/observations/49438587,spookpadda,5,,FALSE,Corymbia,49438587,
Corymbia citriodora subs,2020-06-14 10:09:00 +1000,,"Brisbane QLD, Australia",-27.54346944,152.9598833,,https://www.inaturalist.org/observations/49538959,gregtasney,5,,FALSE,Corymbia,49538959,
Corymbia tessellaris,2020-06-17 12:01:00 +1000,,"Sandgate, Queensland, Australia",-27.31208889,153.0505528,,https://www.inaturalist.org/observations/49925468,gregtasney,5,,FALSE,Corymbia,49925468,
Corymbia intermedia,2020-06-17 12:15:00 +1000,,"Brisbane QLD, Australia",-27.31061111,153.0502611,,https://www.inaturalist.org/observations/49925476,gregtasney,5,,FALSE,Corymbia,49925476,
Corymbia tessellaris,2020-05-17 09:52:10 +1000,,"Plant Hill Road, Reid River, QLD, AU",-19.71538833,146.8410167,,https://www.inaturalist.org/observations/49933263,elawrey,NA,,FALSE,Corymbia,49933263,
Corymbia gummifera,2020-06-14 15:05:00 +1000,,"Hat Head NSW 2440, Australia",-31.0612564,153.0416993,,https://www.inaturalist.org/observations/49938369,nicklambert,2,,FALSE,Corymbia,49938369,
Corymbia tessellaris,2020-06-02 13:50:38 +1000,,"Bruce Highway, Guthalungra, QLD, AU",-19.923405,147.8423467,,https://www.inaturalist.org/observations/50871485,elawrey,NA,,FALSE,Corymbia,50871485,
Corymbia tessellaris,2020-06-02 13:55:39 +1000,,"Bruce Highway, Guthalungra, QLD, AU",-19.92321167,147.8423717,,https://www.inaturalist.org/observations/50871677,elawrey,NA,,FALSE,Corymbia,50871677,
Corymbia ficifolia,2020-06-27 12:49:00 +0930,,"Mitcham - Hills, South Australia, Australia",-34.99126111,138.6301167,,https://www.inaturalist.org/observations/51071337,stephen169,NA,,FALSE,Corymbia,51071337,
Corymbia torelliana,2020-06-03 10:12:51 +1000,,"Ilbilbie Road, Ilbilbie, QLD, AU",-21.70477167,149.357795,,https://www.inaturalist.org/observations/51074608,elawrey,NA,,FALSE,Corymbia,51074608,
Corymbia intermedia,2020-06-27 15:25:52 +1000,,"The Mine, QLD, AU",-23.62517833,150.3715833,,https://www.inaturalist.org/observations/51075198,gsinclair,5,,FALSE,Corymbia,51075198,
Corymbia intermedia,2020-06-27 11:08:00 +1000,Tree near edge of wetland area,"Tandora QLD 4650, Australia",-25.43613239,152.8418662,,https://www.inaturalist.org/observations/51080761,aavankampen,20,,FALSE,Corymbia,51080761,
Corymbia citriodora subs,2020-06-28 14:22:00 +1000,A dominant tree in the canopy and understorey. Leaves not lemon scented. ,"Yengarie QLD 4650, Australia",-25.54661924,152.5783929,,https://www.inaturalist.org/observations/51200793,aavankampen,31,,FALSE,Corymbia,51200793,
Corymbia maculata,2007-04-25 12:54:00 +1000,,"Central Coast NSW, Australia",-33.53243598,151.3433093,,https://www.inaturalist.org/observations/51337449,mattwooll,1254,,FALSE,Corymbia,51337449,
Corymbia tessellaris,2020-06-30 12:09:00 +1000,Moreton bay ash,"Kensington Grove - Regency Downs QLD 4341, Australia",-27.54820275,152.4780278,,https://www.inaturalist.org/observations/51520882,martinbennett,NA,,FALSE,Corymbia,51520882,
Corymbia tessellaris,2020-07-01 11:37:00 +1000,8549/50/4,"Pecheys lagoon, Lower Tenthill QLD 4343, Australia",-27.6152908,152.2445734,,https://www.inaturalist.org/observations/51569140,nyoni-pete,166,,FALSE,Corymbia,51569140,
Corymbia tessellaris,2020-07-05 09:09:54 +1000,,"Moorooka QLD 4105, Australia",-27.53285324,153.0367397,,https://www.inaturalist.org/observations/51961496,catherine412,8,,FALSE,Corymbia,51961496,
Corymbia tessellaris,2020-06-17 14:52:52 +1000,,"Wynnum Road N, Wynnum, QLD, AU",-27.42557,153.1664917,,https://www.inaturalist.org/observations/51985624,elawrey,NA,,FALSE,Corymbia,51985624,
Corymbia calophylla,2001-10-19 00:00:00 -1000,,"Dryandra WA 6311, Australia",-32.77460796,116.976821,,https://www.inaturalist.org/observations/52246382,simontonge,122,,FALSE,Corymbia,52246382,
Corymbia torelliana,2020-07-09 12:53:00 +1000,Weird yellow colouring on bark which can be seen in pic. 5.,"Sunshine Coast QLD, Australia",-26.77272789,153.0887039,,https://www.inaturalist.org/observations/52439909,orlandob,2,,FALSE,Corymbia,52439909,
Corymbia tessellaris,2013-09-26 06:49:00 +1000,,"Miriam Vale QLD 4677, Australia",-24.32366306,151.593497,,https://www.inaturalist.org/observations/52441937,lindsayb3,244,,FALSE,Corymbia,52441937,
Corymbia eximia,2020-07-09 11:42:36 +1000,,"West Glenbrook Nature Reserve, Glenbrook, NSW, AU",-33.77202,150.6108383,,https://www.inaturalist.org/observations/52446475,parrot3,NA,,FALSE,Corymbia,52446475,
Corymbia maculata,2020-07-10 10:07:05 +1000,,"Palmerston Road, Lysterfield, VIC, AU",-37.91105935,145.2801066,,https://www.inaturalist.org/observations/52526218,melodiem,9,,FALSE,Corymbia,52526218,
Corymbia eximia,2020-07-09 10:15:00 +1000,,"Glenbrook, Blue Mountains",-33.77093015,150.6144434,,https://www.inaturalist.org/observations/52550246,margaretjb,NA,,FALSE,Corymbia,52550246,
Corymbia watsoniana watsoniana,2020-07-04 10:42:42 +1000,,"Isla Gorge National Park, Isla, QLD, AU",-25.19091667,149.9720783,,https://www.inaturalist.org/observations/52566849,gsinclair,5,,FALSE,Corymbia,52566849,
Corymbia ficifolia,2020-07-12 12:27:00 +0930,,"Adelaide Hills -Ranges, South Australia, Australia",-34.90264167,138.7023194,,https://www.inaturalist.org/observations/52771654,stephen169,NA,,FALSE,Corymbia,52771654,
Corymbia gummifera,2020-07-11 16:29:00 +1000,Bark shown as the left trunk,"Ku-Ring-Gai Chase NSW 2084, Australia",-33.6984649,151.1990856,,https://www.inaturalist.org/observations/52781396,tpyne,NA,,FALSE,Corymbia,52781396,
Corymbia intermedia,2020-07-12 14:50:00 +1000,,cudgen nature reserve,-28.370811,153.561369,,https://www.inaturalist.org/observations/52782330,den55,116,,FALSE,Corymbia,52782330,
Corymbia calophylla,2020-07-11 10:10:00 +0800,,"Canning Mills WA 6111, Australia",-32.03830077,116.0628268,,https://www.inaturalist.org/observations/52789934,slaadi,2,,FALSE,Corymbia,52789934,
Corymbia tessellaris,2020-07-16 13:03:56 +1000,Young trees regeneration from older trees on property. Dominant eucalypt species. ,"Queensland, AU",-27.63578413,152.7121148,,https://www.inaturalist.org/observations/53227488,heatherrk,NA,obscured,FALSE,Corymbia,53227488,
Corymbia citriodora,2020-07-14 00:21:00 +0930,I think,"Takura QLD 4655, Australia",-25.27845858,152.6720012,,https://www.inaturalist.org/observations/53349139,tedjohansen,4,,FALSE,Corymbia,53349139,
Corymbia torelliana,2020-07-18 17:17:00 +1000,,"Meridan Plains QLD 4551, Australia",-26.7707205,153.08915,,https://www.inaturalist.org/observations/53451109,orlandob,4,,FALSE,Corymbia,53451109,
Corymbia terminalis,2020-07-16 17:38:51 +1000,,"Cloncurry, AU-QL, AU",-20.96876724,139.9358027,,https://www.inaturalist.org/observations/53579446,rich_fuller,4,,FALSE,Corymbia,53579446,
Corymbia eximia,2020-07-20 08:58:14 +1000,,"North Kellyville NSW 2155, Australia",-33.67975698,150.9584761,,https://www.inaturalist.org/observations/53673245,iambrodieann,17,,FALSE,Corymbia,53673245,
Corymbia intermedia,2020-07-18 15:06:30 +1000,,"Pilbeam Drive, Mount Archer, QLD, AU",-23.33753833,150.5764917,,https://www.inaturalist.org/observations/53701879,gsinclair,5,,FALSE,Corymbia,53701879,
Corymbia tessellaris,2020-07-18 14:42:00 +1000,,"Bribie Island, Queensland, Australia",-27.09482333,153.1729233,,https://www.inaturalist.org/observations/53716115,gregtasney,NA,,FALSE,Corymbia,53716115,
Corymbia intermedia,2020-07-18 13:25:00 +1000,,"Bongaree QLD 4507, Australia",-27.09440833,153.1692,,https://www.inaturalist.org/observations/53716389,gregtasney,NA,,FALSE,Corymbia,53716389,
Corymbia tessellaris,2020-07-18 13:26:00 +1000,,"Bongaree QLD 4507, Australia",-27.09446833,153.1692067,,https://www.inaturalist.org/observations/53716396,gregtasney,NA,,FALSE,Corymbia,53716396,
Corymbia tessellaris,2020-06-22 11:26:41 +1000,,"May Street, Gin Gin, QLD, AU",-24.99475,151.9583867,,https://www.inaturalist.org/observations/53827368,elawrey,NA,,FALSE,Corymbia,53827368,
Corymbia torelliana,2020-06-22 11:32:16 +1000,,"May Street, Gin Gin, QLD, AU",-24.994995,151.9585283,,https://www.inaturalist.org/observations/54114544,elawrey,NA,,FALSE,Corymbia,54114544,
Corymbia terminalis,2020-07-26 12:25:00 +1000,,"Lara Station, Patrick QLD 4725, Australia",-23.80792653,145.1911491,Myrtaceae,https://www.inaturalist.org/observations/54504480,gjn,104,,FALSE,Corymbia,54504480,
Corymbia ficifolia,2017-12-19 20:35:00 +1100,,"Gingin, Western Australia, Australia",-31.348218,115.905081,,https://www.inaturalist.org/observations/54508207,aussiecreature,NA,,FALSE,Corymbia,54508207,
Corymbia tessellaris,2020-07-21 08:00:00 +1000,,"Chillagoe QLD 4871, Australia",-17.14548419,144.5262452,,https://www.inaturalist.org/observations/54706581,nawocnai,50,,FALSE,Corymbia,54706581,
Corymbia calophylla,2020-07-29 14:36:26 +0800,Marri tree potential nesting hollow ,"Narrikup WA 6326, Australia",-34.78273862,117.6956765,,https://www.inaturalist.org/observations/54710565,kezzza4,10,,FALSE,Corymbia,54710565,
Corymbia calophylla,2020-07-29 15:25:11 +0800,Great big marri tree thst the black cockatoos like feeding on ,"Narrikup, Narrikup WA 6326, Australia",-34.77522257,117.701979,,https://www.inaturalist.org/observations/54711865,kezzza4,9,,FALSE,Corymbia,54711865,
Corymbia tessellaris,2011-10-04 13:56:00 +1100,,"Mount Moffatt QLD 4454, Australia",-24.98921248,148.0100708,,https://www.inaturalist.org/observations/54734919,warrencameron,977,,FALSE,Corymbia,54734919,
Corymbia clarksoniana,2011-10-06 09:46:00 +1100,,"Carnarvon Park QLD 4722, Australia",-25.07016758,148.2572579,,https://www.inaturalist.org/observations/54737819,warrencameron,31,,FALSE,Corymbia,54737819,
Corymbia tessellaris,2020-07-30 16:06:00 +1000,,"Riverhills, Queensland, Australia",-27.55580833,152.9072967,,https://www.inaturalist.org/observations/54892259,gregtasney,NA,,FALSE,Corymbia,54892259,
Corymbia maculata,2020-07-31 16:45:35 +1000,,"Moruya Heads NSW 2537, Australia",-35.92571333,150.1524933,,https://www.inaturalist.org/observations/54913480,allanlugg,NA,,FALSE,Corymbia,54913480,
Corymbia calophylla,2020-08-02 09:54:55 +0800,,"McQueen Road, Bramley, WA, AU",-33.9343987,115.0786573,,https://www.inaturalist.org/observations/55110657,zoewillis,9,,FALSE,Corymbia,55110657,
Corymbia torelliana,2020-08-02 13:14:00 +1000,,"Sunshine Coast QLD, Australia",-26.77320554,153.0887407,,https://www.inaturalist.org/observations/55121837,orlandob,3,,FALSE,Corymbia,55121837,
Corymbia tessellaris,2020-08-03 14:46:15 +1000,,"Fraser Island, Fraser Island, QLD, AU",-25.337505,153.20073,,https://www.inaturalist.org/observations/55304594,poaceae,NA,,FALSE,Corymbia,55304594,
Corymbia tessellaris,2020-08-07 10:49:52 +1000,,"Queensland, AU",-27.6650696,152.8052117,,https://www.inaturalist.org/observations/55657388,glossy,4,obscured,FALSE,Corymbia,55657388,
Corymbia calophylla,2007-02-06 19:02:00 +1100,,"Yallingup WA 6282, Australia",-33.6726029,115.0308297,,https://www.inaturalist.org/observations/55773589,isidoreajar,7221,,FALSE,Corymbia,55773589,
Corymbia ficifolia,2019-01-18 00:00:00 +0000,,"Cheshunt South VIC 3678, Australia",-36.91723611,146.3874194,,https://www.inaturalist.org/observations/55892980,nicole07070707,10,,FALSE,Corymbia,55892980,
Corymbia tessellaris,2020-08-10 11:51:00 +1000,,"Brighton, Queensland, Australia",-27.31047167,153.0500233,,https://www.inaturalist.org/observations/56007925,gregtasney,NA,,FALSE,Corymbia,56007925,
Corymbia ficifolia,2020-08-09 12:36:56 +1000,,"Clydesdale, VIC, AU",-37.16672839,144.0821477,,https://www.inaturalist.org/observations/56015195,melissa-morrison,22,,FALSE,Corymbia,56015195,
Corymbia citriodora,2020-08-11 12:46:46 +1000,,"Claremont Way, Lysterfield, VIC, AU",-37.91648282,145.2801792,,https://www.inaturalist.org/observations/56092999,melodiem,35,,FALSE,Corymbia,56092999,
Corymbia torelliana,2020-08-09 08:34:00 +1000,9531/2/3/4,"Colleges Crossing, Brisbane QLD, Australia",-27.55605219,152.7964328,,https://www.inaturalist.org/observations/56103203,nyoni-pete,200,,FALSE,Corymbia,56103203,
Corymbia torelliana,2020-08-09 08:38:00 +1000,9512/14/15,"Colleges Crossing Recreation Reserve, Mount Crosby Rd, Chuwar QLD 4306, Australia",-27.5568063,152.8026742,,https://www.inaturalist.org/observations/56174435,leithallb,187,,FALSE,Corymbia,56174435,
Corymbia intermedia,2020-08-13 11:36:00 +1000,,"Sunshine Coast QLD, Australia",-26.3816235,153.1023985,,https://www.inaturalist.org/observations/56294155,orlandob,41,,FALSE,Corymbia,56294155,
Corymbia intermedia,2020-08-13 11:57:00 +1000,,"Sunshine Coast QLD, Australia",-26.38144188,153.1026974,,https://www.inaturalist.org/observations/56294161,orlandob,47,,FALSE,Corymbia,56294161,
Corymbia torelliana,2020-08-13 16:35:49 +1000,,"Queensland, AU",-27.90058612,153.0727637,,https://www.inaturalist.org/observations/56296947,janegrowsgardenrooms,8,obscured,FALSE,Corymbia,56296947,
Corymbia tessellaris,2020-06-25 10:07:18 +1000,,"Bruce Highway, Kuttabul, QLD, AU",-21.02864167,148.8931467,,https://www.inaturalist.org/observations/56390700,elawrey,NA,,FALSE,Corymbia,56390700,
Corymbia torelliana,2020-08-15 11:20:06 +1000,,"Boondall QLD 4034, Australia",-27.36368011,153.0647907,,https://www.inaturalist.org/observations/56482190,flyingfox429,42,,FALSE,Corymbia,56482190,
Corymbia calophylla,2017-08-22 17:49:00 +1000,,"Copley WA 6562, Australia",-31.790335,116.4092267,,https://www.inaturalist.org/observations/56484020,chrisclarke25,NA,,FALSE,Corymbia,56484020,
Corymbia tessellaris,2020-06-26 14:15:29 +1000,,"Sanctuary Park, Douglas, QLD, AU",-19.31913,146.748995,,https://www.inaturalist.org/observations/56564520,elawrey,NA,,FALSE,Corymbia,56564520,
Corymbia calophylla,2020-08-16 13:12:00 +0800,Nesting hollow for something?  In a massive red gum tree.,"Narrikup WA 6326, Australia",-34.77284742,117.7021785,,https://www.inaturalist.org/observations/56609674,kezzza4,2,,FALSE,Corymbia,56609674,
Corymbia tessellaris,2020-08-10 14:22:30 +1000,,"Fraser Island, Fraser Island, QLD, AU",-25.33721167,153.2009283,,https://www.inaturalist.org/observations/56743748,poaceae,NA,,FALSE,Corymbia,56743748,
Corymbia calophylla,2020-08-18 12:14:00 +0800,Huge red gum.,"Narrikup WA 6326, Australia",-34.77320808,117.7029094,,https://www.inaturalist.org/observations/56818548,kezzza4,15,,FALSE,Corymbia,56818548,
Corymbia tessellaris,2020-06-27 11:54:19 +1000,,"Sanctuary Park, Douglas, QLD, AU",-19.31924167,146.749905,,https://www.inaturalist.org/observations/56824907,elawrey,NA,,FALSE,Corymbia,56824907,
Corymbia terminalis,2020-08-21 03:20:15 UTC,,Adavale,-25.576455,144.3564,,https://www.inaturalist.org/observations/57158805,tigerfish9000,NA,,FALSE,Corymbia,57158805,
Corymbia intermedia,2020-08-19 10:42:00 +1000,9794/5  QNC outing with Alan Carr,"Bribie Is NP, (Lot 402 & adjacent) Bongaree QLD 4507, Australia",-27.08701066,153.1720447,,https://www.inaturalist.org/observations/57167591,nyoni-pete,250,,FALSE,Corymbia,57167591,
Corymbia torelliana,2020-08-23 14:53:43 +1000,,"Tamborine QLD 4270, Australia",-27.85751473,153.1621971,,https://www.inaturalist.org/observations/57301032,janegrowsgardenrooms,2,,FALSE,Corymbia,57301032,
Corymbia intermedia,2020-08-24 14:45:00 +1000,,"Talegalla Weir QLD 4650, Australia",-25.78976768,152.6949887,,https://www.inaturalist.org/observations/57425844,scottwgavins,10,,FALSE,Corymbia,57425844,
Corymbia intermedia,2020-08-24 15:27:00 +1000,,"Talegalla Weir QLD 4650, Australia",-25.78865117,152.6954169,,https://www.inaturalist.org/observations/57426278,scottwgavins,10,,FALSE,Corymbia,57426278,
Corymbia intermedia,2020-08-25 14:27:34 +1000,Gumnuts reaching maturity,"Peregian Springs QLD 4573, Australia",-26.50505663,153.072522,,https://www.inaturalist.org/observations/57518158,elisemo,NA,,FALSE,Corymbia,57518158,
Corymbia tessellaris,2020-08-16 09:28:00 +1000,9738/9/40,"Lake Manchester QLD 4306, Australia",-27.48391966,152.7517286,,https://www.inaturalist.org/observations/57519646,nyoni-pete,600,,FALSE,Corymbia,57519646,
Corymbia torelliana,2020-08-22 18:08:00 +1000,,"Brisbane QLD, Australia",-27.36551877,153.0700853,,https://www.inaturalist.org/observations/57523132,catfood,294,,FALSE,Corymbia,57523132,
Corymbia torelliana,2020-08-26 10:08:43 +1000,,"Mooloolah Valley QLD 4553, Australia",-26.77861167,152.9556417,,https://www.inaturalist.org/observations/57598798,tian7,11,,FALSE,Corymbia,57598798,
Corymbia torelliana,2020-07-11 10:01:10 +1000,,"Park Lane, Hyde Park, QLD, AU",-19.27334667,146.7980383,,https://www.inaturalist.org/observations/57619534,elawrey,NA,,FALSE,Corymbia,57619534,
Corymbia calophylla,2020-08-23 15:06:00 +0800,HUGE marri tree.,"Narrikup WA 6326, Australia",-34.77306272,117.7028114,,https://www.inaturalist.org/observations/57723664,kezzza4,4,,FALSE,Corymbia,57723664,
Corymbia calophylla,2020-08-23 15:07:00 +0800,,"Narrikup WA 6326, Australia",-34.77337545,117.7030429,,https://www.inaturalist.org/observations/57723665,kezzza4,15,,FALSE,Corymbia,57723665,
Corymbia intermedia,2020-08-26 07:49:48 +1000,,"Bororen, QLD, AU",-24.192205,151.599655,,https://www.inaturalist.org/observations/57808682,gsinclair,5,,FALSE,Corymbia,57808682,
Corymbia intermedia,2020-08-30 08:58:00 +1000,A young tree about 150mm dbh.,"Talegalla Weir QLD 4650, Australia",-25.78918167,152.6954817,,https://www.inaturalist.org/observations/58001765,scottwgavins,10,,FALSE,Corymbia,58001765,
Corymbia intermedia,2020-08-30 16:53:00 +1000,400mm dbh,"Talegalla Weir QLD 4650, Australia",-25.789965,152.693605,,https://www.inaturalist.org/observations/58007192,scottwgavins,10,,FALSE,Corymbia,58007192,
Corymbia calophylla,2020-08-30 13:02:00 +0800,Tree hollow being used.,"Narrikup WA 6326, Australia",-34.7758664,117.7006039,,https://www.inaturalist.org/observations/58133577,kezzza4,2,,FALSE,Corymbia,58133577,
Corymbia torelliana,2020-08-27 10:17:37 +1000,,Minyama,-26.69399993,153.1260001,,https://www.inaturalist.org/observations/58373401,nadiadoradenomee,2104,,FALSE,Corymbia,58373401,
Corymbia ficifolia,2020-09-03 14:07:23 +1000,,"Martin Reserve, West Footscray, VIC, AU",-37.79410714,144.8772878,,https://www.inaturalist.org/observations/58391817,thomasrivers,5,,FALSE,Corymbia,58391817,
Corymbia tessellaris,2020-07-18 15:57:53 +1000,,"Alice Street, Cranbrook, QLD, AU",-19.30996667,146.7566217,,https://www.inaturalist.org/observations/58450129,elawrey,NA,,FALSE,Corymbia,58450129,
Corymbia tessellaris,2020-07-18 16:02:05 +1000,,"Cranbrook, QLD, AU",-19.31122833,146.7554917,,https://www.inaturalist.org/observations/58483817,elawrey,NA,,FALSE,Corymbia,58483817,
Corymbia torelliana,2020-09-04 15:35:00 +1000,Removed it.,"Meridan Plains QLD 4551, Australia",-26.77031022,153.0891069,,https://www.inaturalist.org/observations/58489214,orlandob,24,,FALSE,Corymbia,58489214,
Corymbia torelliana,2020-09-04 16:04:00 +1000,Removed it.,"Meridan Plains QLD 4551, Australia",-26.76956199,153.0902493,,https://www.inaturalist.org/observations/58489216,orlandob,9,,FALSE,Corymbia,58489216,
Corymbia calophylla,2020-09-03 13:46:00 +0800,Future nesting hollow in the making in a huge old marri tree.,"Narrikup WA 6326, Australia",-34.77306771,117.7028057,,https://www.inaturalist.org/observations/58494683,kezzza4,4,,FALSE,Corymbia,58494683,
Corymbia calophylla,2020-09-03 13:50:00 +0800,,"Narrikup WA 6326, Australia",-34.7733488,117.7030181,,https://www.inaturalist.org/observations/58494687,kezzza4,4,,FALSE,Corymbia,58494687,
Corymbia calophylla,2020-09-03 13:50:00 +0800,,"Narrikup WA 6326, Australia",-34.77304255,117.7027337,,https://www.inaturalist.org/observations/58494688,kezzza4,4,,FALSE,Corymbia,58494688,
Corymbia calophylla,2020-09-03 13:52:00 +0800,,"Narrikup WA 6326, Australia",-34.77311085,117.7027353,,https://www.inaturalist.org/observations/58494689,kezzza4,4,,FALSE,Corymbia,58494689,
Corymbia calophylla,2020-09-03 13:54:00 +0800,Black cockatoos like these big marri trees.,"Narrikup WA 6326, Australia",-34.77325846,117.7027568,,https://www.inaturalist.org/observations/58494691,kezzza4,4,,FALSE,Corymbia,58494691,
Corymbia torelliana,2020-09-04 16:01:00 +1000,I think,"Bonville NSW 2450, Australia",-30.36574479,153.0743438,,https://www.inaturalist.org/observations/58502191,nicklambert,2,,FALSE,Corymbia,58502191,
Corymbia torelliana,2020-09-04 16:09:00 +1000,I think,"Bonville NSW 2450, Australia",-30.36570919,153.0742678,,https://www.inaturalist.org/observations/58502200,nicklambert,2,,FALSE,Corymbia,58502200,
Corymbia torelliana,2020-09-04 16:10:00 +1000,,"Bonville NSW 2450, Australia",-30.3658087,153.0744475,,https://www.inaturalist.org/observations/58502202,nicklambert,2,,FALSE,Corymbia,58502202,
Corymbia tessellaris,2020-07-18 16:27:05 +1000,,"Cranbrook Park, Cranbrook, QLD, AU",-19.30626333,146.7588883,,https://www.inaturalist.org/observations/58578242,elawrey,NA,,FALSE,Corymbia,58578242,
Corymbia eximia,2020-09-07 10:24:00 +1000,,"West Glenbrook, Blue Mountains, NSW, AU",-33.76963056,150.6145333,,https://www.inaturalist.org/observations/58809373,meanderers,5,,FALSE,Corymbia,58809373,
Corymbia ficifolia,2017-12-19 12:58:00 +1000,,"Berry NSW 2535, Australia",-34.775278,150.693889,,https://www.inaturalist.org/observations/58920605,jameslambo,1203,,FALSE,Corymbia,58920605,
Corymbia citriodora subs,2020-09-08 14:37:35 +1000,,"Mt Coot-tha Forest, Mount Coot-Tha, QLD, AU",-27.46714158,152.9507847,,https://www.inaturalist.org/observations/58987423,beanscr,18,,FALSE,Corymbia,58987423,
Corymbia tessellaris,2020-09-09 13:52:54 +1000,,"Canungra QLD 4275, Australia",-28.0182186,153.1651054,,https://www.inaturalist.org/observations/59018313,louie89,2799,,FALSE,Corymbia,59018313,
Corymbia tessellaris,2020-08-15 15:11:17 +1000,,"Sanctuary Park, Douglas, QLD, AU",-19.31926333,146.7467533,,https://www.inaturalist.org/observations/59158038,elawrey,NA,,FALSE,Corymbia,59158038,
Corymbia tessellaris,2020-09-10 11:31:31 +1000,,"Fraser Island, Fraser Island, QLD, AU",-25.33737,153.2008967,,https://www.inaturalist.org/observations/59201492,poaceae,NA,,FALSE,Corymbia,59201492,
Corymbia citriodora,2020-09-11 13:11:04 +1000,,"Karawatha QLD 4117, Australia",-27.62306927,153.0909252,,https://www.inaturalist.org/observations/59203490,reecetaverner,NA,,FALSE,Corymbia,59203490,
Corymbia erythrophloia,2020-09-12 08:44:07 +1000,,"Glen Heaton Road, Westwood, QLD, AU",-23.66330333,150.161025,,https://www.inaturalist.org/observations/59301505,gsinclair,5,,FALSE,Corymbia,59301505,
Corymbia disjuncta,2020-09-01 12:53:00 +1000,,"Archer River QLD 4892, Australia",-13.08833728,142.9393945,,https://www.inaturalist.org/observations/59502790,nawocnai,50,,FALSE,Corymbia,59502790,
Corymbia torelliana,2020-09-14 08:53:41 +1000,,"Coffs Harbour NSW 2450, Australia",-30.31093241,153.1331808,,https://www.inaturalist.org/observations/59516499,nicklambert,8,,FALSE,Corymbia,59516499,
Corymbia tessellaris,2020-08-22 15:56:34 +1000,,"Flinders Highway, Reid River, QLD, AU",-19.72869667,146.8399917,,https://www.inaturalist.org/observations/59556861,elawrey,NA,,FALSE,Corymbia,59556861,
Corymbia calophylla,2020-09-14 16:11:21 +0800,,Dunsborough,-33.60817988,115.093971,,https://www.inaturalist.org/observations/59571181,slowinter,8415,,FALSE,Corymbia,59571181,
Corymbia calophylla,2020-09-13 14:50:00 +0800,Jarrah in foreground.  Marri behind.  Nesting hollow showing clear signs of use.,"Narrikup WA 6326, Australia",-34.77468283,117.7022289,,https://www.inaturalist.org/observations/59670040,kezzza4,15,,FALSE,Corymbia,59670040,
Corymbia calophylla,2020-09-16 11:49:28 +0800,,"Middlesex, WA, AU",-34.30305513,116.1209213,,https://www.inaturalist.org/observations/59756289,karriewilliamson,8467,,FALSE,Corymbia,59756289,
Corymbia citriodora subs,2019-12-04 14:46:00 +1000,,"Muirlea QLD 4306, Australia",-27.57061389,152.7381889,,https://www.inaturalist.org/observations/59856274,martinbennett,NA,,FALSE,Corymbia,59856274,
Corymbia ficifolia,2020-09-20 17:47:32 +1000,,"Fotheringham Reserve, Dandenong, VIC, AU",-37.97881667,145.1974033,,https://www.inaturalist.org/observations/60165701,iryna25,65,,FALSE,Corymbia,60165701,
Corymbia calophylla,2020-09-20 14:08:00 +0800,,"Lesueur, AU-WA-DN, AU-WA, AU",-30.16291771,115.1993349,,https://www.inaturalist.org/observations/60167339,dfield007,6,,FALSE,Corymbia,60167339,
Corymbia tessellaris,2020-09-06 13:26:53 +1000,,"Pallarenda-Shelley Beach, Town Common, QLD, AU",-19.19626667,146.770125,,https://www.inaturalist.org/observations/60173578,elawrey,NA,,FALSE,Corymbia,60173578,
Corymbia maculata,2019-06-26 19:38:00 +1000,C. maculata has been flowering for over a month in the Eurobodalla shire. We have just noticed our planted specimen  coming into flower (heard the bees). ,"Brogo, NSW",-36.577507,149.763291,,https://www.inaturalist.org/observations/60337519,maxcampbell,NA,,FALSE,Corymbia,60337519,
Corymbia maculata,2019-04-26 20:32:00 +1000,Photo 4 - ovate juvenile leaves in seedling regrowth after fire.,"Tathra, NSW",-36.726605,149.966942,,https://www.inaturalist.org/observations/60339591,maxcampbell,NA,,FALSE,Corymbia,60339591,
Corymbia gummifera,2019-03-26 03:00:00 +1100,"The bloodwood has been flowering for about a month now and seems, from the unopened bud, to have awhile yet to go.","Merimbula, NSW",-36.88179,149.887326,,https://www.inaturalist.org/observations/60341219,maxcampbell,NA,,FALSE,Corymbia,60341219,
Corymbia gummifera,2018-03-16 22:29:08 +1100,,Mogo State Forest,-35.793682,150.006513,,https://www.inaturalist.org/observations/60377086,maxcampbell,NA,,FALSE,Corymbia,60377086,
Corymbia torelliana,2020-09-22 12:22:00 +1000,,"Meridan Plains QLD 4551, Australia",-26.7705956,153.0890587,,https://www.inaturalist.org/observations/60414246,orlandob,11,,FALSE,Corymbia,60414246,
Corymbia torelliana,2020-09-22 14:48:00 +1000,,"Meridan Plains QLD 4551, Australia",-26.76987031,153.0899021,,https://www.inaturalist.org/observations/60414248,orlandob,24,,FALSE,Corymbia,60414248,
